"Treat" "tot04" "tot08" "tot12" "adt04" "adt08" "adt12" "length" "width" "speed" "shoulder" "driveways" "intersections" "curves" "curvature"
"199" 0 2 3 0 7000 6595 6449.66666666667 0.679 ">= 24" "High" "> 3 and <= 6" "> 10" ">= 1" "None" 0
"200" 0 0 0 0 3299 2658 2668 0.338 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 3.87705
"201" 0 0 2 1 3235 3275 3132.33333333333 0.715 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" "None" 0
"202" 0 0 0 1 3235 3275 3117 0.566 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 1.40812
"203" 0 0 2 0 3235 3275 3117 0.414 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"204" 0 0 0 0 3235 3275 3117 0.509 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"205" 0 0 0 0 3235 3275 3117 0.569 "> 20 and < 24" "High" "> 3 and <= 6" "> 10" "None" "None" 0
"206" 0 1 0 0 3235 3275 3117 0.17 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"207" 0 0 0 1 8159 7698 7102.5 0.443 ">= 24" "Low" "<= 3" "> 10" ">= 1" "None" 0
"208" 0 0 0 0 4923 3670 3135.33333333333 0.416 "<= 20" "Low" "> 3 and <= 6" "> 10" "None" ">= 1" 4.05344
"209" 0 2 1 2 6453 5587 5384.33333333333 0.48 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 6.4848
"210" 0 1 0 2 6453 5587 5384.33333333333 0.403 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 2.56217
"211" 0 1 2 1 6453 5587 5384.33333333333 0.267 ">= 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 1.94288
"212" 0 0 1 0 6453 5587 5384.33333333333 0.688 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 4.79703
"213" 0 0 0 2 6453 5587 5384.33333333333 0.573 ">= 24" "High" "> 6" "> 0 and <= 10" "None" ">= 1" 5.5705
"214" 0 2 1 1 6453 5587 5384.33333333333 0.411 ">= 24" "Low" "> 6" "> 0 and <= 10" "None" ">= 1" 11.3163
"215" 0 1 2 1 8925 8754 9138.16666666667 0.251 "<= 20" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" "None" 0
"216" 0 0 0 1 8925 8754 9415.33333333333 0.588 "<= 20" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 1.79619
"217" 0 0 0 0 8925 8754 9415.33333333333 0.655 "<= 20" "High" "> 3 and <= 6" "None" "None" ">= 1" 3.86289
"218" 0 0 1 0 8925 8754 9415.33333333333 0.478 "<= 20" "High" "<= 3" "None" "None" ">= 1" 5.43742
"219" 0 0 2 1 8925 8754 9415.33333333333 0.453 "<= 20" "Low" "<= 3" "None" "None" ">= 1" 3.55669
"220" 0 1 1 1 8925 8754 9309.83333333333 0.418 "<= 20" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 8.73406
"221" 0 1 1 1 6444 5933 6092.5 0.568 "> 20 and < 24" "High" "> 3 and <= 6" "> 10" ">= 1" ">= 1" 4.84067
"222" 0 1 2 3 2204 2299 2157.83333333333 0.527 ">= 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 8.77844
"223" 0 1 0 3 5015 5146 5813.5 0.555 "> 20 and < 24" "High" "> 3 and <= 6" "None" ">= 1" "None" 0
"224" 0 0 0 1 4527 4742 3241.33333333333 0.537 "> 20 and < 24" "High" "> 6" "> 0 and <= 10" "None" ">= 1" 2.02849
"225" 0 1 0 1 4527 4742 3241.33333333333 0.669 "> 20 and < 24" "High" "> 6" "> 0 and <= 10" "None" ">= 1" 1.15943
"226" 0 3 0 1 4527 4742 3241.33333333333 0.478 "> 20 and < 24" "High" "> 6" "None" "None" "None" 0
"227" 0 4 1 0 5500 5138 5348.66666666667 0.449 "> 20 and < 24" "Low" "<= 3" "> 10" ">= 1" "None" 0
"228" 0 2 1 1 7045 6187 6203.66666666667 0.497 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" "None" "None" 0
"229" 0 1 1 0 7045 6187 6203.66666666667 0.586 "> 20 and < 24" "High" "> 3 and <= 6" "> 10" "None" "None" 0
"230" 0 0 2 0 7045 6187 6203.66666666667 0.319 "> 20 and < 24" "High" "> 3 and <= 6" "> 10" "None" "None" 0
"231" 0 0 4 1 7045 6187 6203.66666666667 0.42 "> 20 and < 24" "High" "> 3 and <= 6" "> 10" "None" "None" 0
"232" 0 0 0 0 7045 6187 6203.66666666667 0.483 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"233" 0 0 0 0 7045 6187 6203.66666666667 0.288 "> 20 and < 24" "High" "> 3 and <= 6" "> 10" "None" "None" 0
"234" 0 0 1 0 7045 6187 6203.66666666667 0.471 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"235" 0 0 0 1 7045 6187 6203.66666666667 0.441 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"236" 0 0 1 0 7045 6187 6203.66666666667 0.359 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"237" 0 0 3 0 7045 6187 6203.66666666667 0.648 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"238" 0 0 0 0 6889 5272 5117.5 0.277 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" ">= 1" "None" 0
"239" 0 2 0 0 6889 5272 5263 0.548 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" ">= 1" "None" 0
"240" 0 3 0 1 7546 6797 6871.66666666667 0.553 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 4.98185
"241" 0 0 2 0 7546 6797 6871.66666666667 0.421 "> 20 and < 24" "Low" "> 3 and <= 6" "None" "None" "None" 0
"242" 0 1 0 0 7546 6797 6871.66666666667 0.569 ">= 24" "Low" "> 3 and <= 6" "> 10" "None" ">= 1" 3.82466
"243" 0 0 0 1 1694 1381 1276.33333333333 0.351 "<= 20" "Low" "<= 3" "> 10" ">= 1" ">= 1" 19.007
"244" 0 0 3 1 1694 1381 1276.33333333333 0.537 "<= 20" "Low" "<= 3" "> 10" "None" ">= 1" 3.91039
"245" 0 1 0 0 1694 1381 1276.33333333333 0.441 "<= 20" "Low" "<= 3" "None" "None" ">= 1" 25.9041
"246" 0 0 0 0 1694 1381 1276.33333333333 0.591 "<= 20" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 11.6431
"247" 0 0 0 0 2002 2066 1916 0.569 "<= 20" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"248" 0 0 0 0 2002 2066 1916 0.538 "<= 20" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 3.08336
"249" 0 2 0 1 7091 7467 7582.33333333333 0.519 ">= 24" "Low" "> 3 and <= 6" "> 10" "None" ">= 1" 2.25352
"250" 0 1 0 0 7091 7467 7582.33333333333 0.39 ">= 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 1.89706
"251" 0 0 0 2 9497 9182 9324 0.655 ">= 24" "High" "<= 3" "> 10" "None" ">= 1" 10.5398
"252" 0 0 0 0 9497 9182 9324 0.611 ">= 24" "High" "<= 3" "> 10" "None" "None" 0
"253" 0 0 0 1 9497 9182 9324 0.511 ">= 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 5.80256
"254" 0 1 1 1 9497 9182 9324 0.33 ">= 24" "Low" "<= 3" "> 10" "None" ">= 1" 12.9801
"255" 0 0 1 1 8008 7598 8007 0.703 ">= 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 5.90063
"256" 0 4 1 0 8747 7825 8053.33333333333 0.495 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 7.08131
"257" 0 0 3 0 6966 7053 7101.5 0.741 ">= 24" "Low" "> 3 and <= 6" "> 10" ">= 1" ">= 1" 11.6664
"258" 0 0 4 2 7439 8677 8236 0.678 "<= 20" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 6.12
"259" 0 2 1 1 7439 8677 8236 0.241 "<= 20" "Low" "> 3 and <= 6" "> 10" ">= 1" "None" 0
"260" 0 1 1 0 3967 4486 4528.66666666667 0.248 "<= 20" "High" "<= 3" "None" "None" "None" 0
"261" 0 1 1 0 3967 4486 4528.66666666667 0.257 "<= 20" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 10.941
"262" 0 2 2 0 3967 4486 4528.66666666667 0.403 "<= 20" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 12.1688
"263" 0 1 1 5 3967 4486 4528.66666666667 0.612 "<= 20" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"264" 0 0 0 0 3967 4486 4528.66666666667 0.23 "<= 20" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 23.0208
"265" 0 2 1 2 4471 4016 4599 0.598 "<= 20" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"266" 0 0 1 1 3506 4656 4587.33333333333 0.408 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"267" 0 2 0 0 3506 4656 4728 0.238 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"268" 0 0 2 1 13743 14514 14365.5 0.51 ">= 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 2.924
"269" 0 0 0 0 8104 7710 6963.66666666667 0.304 ">= 24" "Low" "> 6" "> 0 and <= 10" ">= 1" "None" 0
"270" 0 0 1 0 8104 7710 6963.66666666667 0.631 ">= 24" "Low" "> 6" "> 0 and <= 10" "None" ">= 1" 1.66994
"271" 0 0 1 1 8104 7710 6963.66666666667 0.491 ">= 24" "Low" "> 6" "> 10" "None" "None" 0
"272" 0 1 2 2 9708 10306 8717.66666666667 0.546 ">= 24" "Low" "> 6" "> 10" ">= 1" "None" 0
"273" 0 1 1 0 2018 2006 2204.33333333333 0.406 "<= 20" "Low" "<= 3" "> 10" "None" ">= 1" 5.0249
"274" 0 0 0 0 2716 2553 2541.5 0.427 "<= 20" "Low" "<= 3" "> 10" ">= 1" ">= 1" 2.80173
"275" 0 1 0 1 2506 1463 1555.33333333333 0.594 "<= 20" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 28.1138
"276" 0 1 0 1 3842 4295 3943.33333333333 0.519 "<= 20" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"277" 0 0 1 1 3842 4295 3943.33333333333 0.405 "<= 20" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"278" 0 1 1 0 3842 4295 3943.33333333333 0.684 "<= 20" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"279" 0 0 0 0 2370 2548 2587.33333333333 0.334 "<= 20" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"280" 0 1 0 0 2370 2548 2587.33333333333 0.392 "<= 20" "Low" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"281" 0 0 0 0 1172 1216 882.166666666667 0.345 "<= 20" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 10.964
"282" 0 0 0 0 7133 6361 6317 0.395 ">= 24" "Low" "<= 3" "> 10" "None" ">= 1" 4.76394
"283" 0 0 1 0 7133 6361 6317 0.469 "> 20 and < 24" "Low" "<= 3" "> 10" "None" ">= 1" 4.70204
"284" 0 0 1 1 3408 3177 3171 0.455 ">= 24" "High" "<= 3" "> 10" "None" ">= 1" 3.81591
"285" 0 0 1 0 3408 3177 3171 0.479 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"286" 0 0 1 0 3408 3177 3171 0.511 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 2.27635
"287" 0 0 3 1 3408 3177 3171 0.317 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"288" 0 0 0 1 3408 3177 3171 0.528 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 4.32617
"289" 0 0 0 0 3408 3177 3171 0.485 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 1.08344
"290" 0 1 0 0 3408 3177 3171 0.341 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 1.14478
"291" 0 0 0 1 3408 3177 3171 0.473 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"292" 0 2 0 2 3408 3177 3171 0.388 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 2.30886
"293" 0 1 1 2 3408 3177 3171 0.572 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 3.98581
"294" 0 1 0 0 1503 1538 1535 0.521 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"295" 0 0 1 0 1503 1538 1535 0.465 "> 20 and < 24" "High" "> 6" "> 0 and <= 10" "None" ">= 1" 1.91448
"296" 0 0 0 0 1503 1538 1535 0.514 "> 20 and < 24" "Low" "> 6" "> 10" "None" ">= 1" 2.77836
"297" 0 0 0 0 1503 1538 1535 0.209 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"298" 0 0 0 0 4126 3900 3501.16666666667 0.316 "> 20 and < 24" "Low" "> 6" "> 0 and <= 10" ">= 1" "None" 0
"299" 0 0 0 2 2712 2808 2802.66666666667 0.698 "<= 20" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 1.46134
"300" 0 0 0 0 2712 2808 2802.66666666667 0.5 "<= 20" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" "None" 0
"301" 0 0 2 1 6805 4505 4496.66666666667 0.485 "<= 20" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 3.45016
"302" 0 1 1 0 6805 4505 4496.66666666667 0.501 "<= 20" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 3.76595
"303" 0 0 0 0 1677 1582 1577 0.414 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 2.56242
"304" 0 0 0 1 1549 1605 1669.16666666667 0.502 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"305" 0 0 0 0 1712 1740 1500.33333333333 0.364 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 132.303
"306" 0 1 2 3 3572 3702 3168.5 0.473 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 16.5525
"307" 0 0 0 0 4533 4432 3683.33333333333 0.465 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 3.19175
"308" 0 1 1 1 4746 4365 4584.83333333333 0.471 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 6.94207
"309" 0 0 1 0 5604 4388 4379.66666666667 0.409 ">= 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 5.45505
"310" 0 0 1 0 5604 4388 4379.66666666667 0.705 ">= 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"311" 0 0 3 0 4389 4548 1981.33333333333 0.435 "> 20 and < 24" "High" "<= 3" "None" "None" ">= 1" 4.6751
"312" 0 0 1 1 4389 4548 1981.33333333333 0.7 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 2.90923
"313" 0 0 0 0 4389 4548 1981.33333333333 0.53 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 41.301
"314" 0 0 4 1 2984 2769 3045.66666666667 0.341 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 6.90737
"315" 0 0 0 1 3771 2996 3102.83333333333 0.561 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 6.40186
"316" 0 1 0 1 3243 3616 3608.83333333333 0.584 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 1.59465
"317" 0 1 0 0 3243 3616 3608.66666666667 0.422 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"318" 0 1 0 0 3243 3616 3608.66666666667 0.478 "> 20 and < 24" "High" "> 3 and <= 6" "None" "None" "None" 0
"319" 0 0 0 0 3243 3616 3608.66666666667 0.485 "> 20 and < 24" "High" "> 3 and <= 6" "None" "None" "None" 0
"320" 0 3 2 0 3243 3616 3608.66666666667 0.459 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"321" 0 1 3 0 3243 3616 3608.66666666667 0.504 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 3.63206
"322" 0 0 2 1 3243 3616 3608.66666666667 0.443 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 3.47099
"323" 0 1 0 0 3243 3616 3608.66666666667 0.474 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 4.2343
"324" 0 0 1 0 3243 3616 3608.66666666667 0.471 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 2.94827
"325" 0 0 3 0 3243 3616 3608.66666666667 0.486 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"326" 0 1 0 0 3243 3616 3608.66666666667 0.438 ">= 24" "High" "> 6" "None" "None" "None" 0
"327" 0 1 1 0 3243 3616 3608.66666666667 0.433 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 2.77474
"328" 0 0 0 0 3243 3616 3481.5 0.603 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" ">= 1" ">= 1" 32.5503
"329" 0 0 0 0 3940 4096 3514.66666666667 0.451 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 3.38255
"330" 0 0 0 0 3940 4096 3514.66666666667 0.322 "> 20 and < 24" "High" "> 3 and <= 6" "None" "None" ">= 1" 4.35048
"331" 0 2 0 0 3940 4096 3514.66666666667 0.233 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" "None" 0
"332" 0 0 1 0 1849 2170 1997.66666666667 0.516 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 4.04387
"333" 0 0 0 0 1399 1292 1288.16666666667 0.324 ">= 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"334" 0 0 0 0 1043 1220 1829.83333333333 0.361 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 3.63946
"335" 0 1 3 0 3625 2243 2400.33333333333 0.27 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" "None" 0
"336" 0 0 0 0 3903 3238 3225 0.477 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"337" 0 0 0 0 911 874 796.5 0.497 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 5.90542
"338" 0 0 0 1 678 719 709.333333333333 0.566 "<= 20" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 6.52237
"339" 0 0 0 0 1088 1079 1033.5 0.656 "<= 20" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 4.56044
"340" 0 0 1 1 2581 2675 2071.66666666667 0.359 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 5.82617
"341" 0 0 0 3 2581 2675 2255.33333333333 0.681 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 8.48166
"342" 0 0 0 2 2581 2675 2255.33333333333 0.556 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 9.99453
"343" 0 0 2 1 1969 1132 1001 0.513 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 4.20707
"344" 0 0 0 0 1969 1132 1001 0.48 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" "None" ">= 1" 19.4223
"345" 0 4 0 1 7582 7025 7254.33333333333 0.505 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" "None" "None" 0
"346" 0 0 0 1 7582 7025 7254.33333333333 0.443 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 1.99233
"347" 0 0 0 0 904 781 1064 0.431 "> 20 and < 24" "Low" "> 6" "> 0 and <= 10" ">= 1" ">= 1" 2.50168
"348" 0 0 0 0 2404 2267 2182.66666666667 0.429 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"349" 0 0 0 0 2404 2267 2182.66666666667 0.507 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"350" 0 0 0 0 959 875 1109.66666666667 0.547 "<= 20" "Low" "<= 3" "> 10" ">= 1" ">= 1" 5.03706
"351" 0 1 0 0 2397 2538 2941.5 0.354 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" ">= 1" "None" 0
"352" 0 1 0 1 5453 4623 4625.66666666667 0.538 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" ">= 1" ">= 1" 8.13153
"353" 0 0 4 0 5453 4623 4625.66666666667 0.436 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"354" 0 0 0 1 5453 4623 4625.66666666667 0.489 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 11.2565
"355" 0 1 0 0 5453 4623 4625.66666666667 0.294 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 4.90688
"356" 0 0 2 1 5717 5071 4846.33333333333 0.184 ">= 24" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"357" 0 2 0 0 1892 1973 1716.66666666667 0.384 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 4.39385
"358" 0 0 1 0 1892 1973 1716.66666666667 0.434 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 22.6421
"359" 0 0 0 0 1892 1973 1716.66666666667 0.505 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 28.8795
"360" 0 0 0 0 1892 1973 1716.66666666667 0.294 "> 20 and < 24" "Low" "<= 3" "> 10" "None" ">= 1" 25.1637
"361" 0 1 1 0 6383 4721 4640 0.547 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"362" 0 0 0 0 6383 4721 4640 0.424 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"363" 0 0 0 0 6383 4721 4640 0.584 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 3.92154
"364" 0 0 0 0 5056 4844 4811.66666666667 0.412 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" "None" "None" 0
"365" 0 0 1 0 5039 4942 4462.66666666667 0.531 "<= 20" "Low" "> 3 and <= 6" "> 10" ">= 1" ">= 1" 10.5101
"366" 0 0 0 1 2876 2943 2727.66666666667 0.4 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 2.13411
"367" 0 1 0 0 2876 2943 2617.33333333333 0.524 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"368" 0 0 1 0 2876 2943 2617.33333333333 0.473 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 2.50607
"369" 0 0 0 0 2876 2943 2617.33333333333 0.454 ">= 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 1.50898
"370" 0 0 0 0 2876 2943 2617.33333333333 0.464 ">= 24" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"371" 0 0 0 0 2876 2943 2617.33333333333 0.572 ">= 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 1.88788
"372" 0 1 2 0 3388 2977 2738.33333333333 0.362 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"373" 0 1 0 0 3388 2977 2738.33333333333 0.457 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 3.04333
"374" 0 0 0 0 2292 1889 1876.33333333333 0.284 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 7.58173
"375" 0 2 2 0 2292 1889 1876.33333333333 0.467 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 2.86334
"376" 0 2 0 1 2292 1889 1876.33333333333 0.537 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"377" 0 1 1 1 2292 1889 1876.33333333333 0.67 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"378" 0 1 0 1 3261 3084 3126.5 0.32 ">= 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 4.34245
"379" 0 1 4 1 1950 1663 1726.66666666667 0.384 ">= 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 11.7457
"380" 0 0 0 1 2368 2421 2456.66666666667 0.324 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" "None" 0
"381" 0 0 0 0 1424 1455 1504.33333333333 0.537 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"382" 0 0 0 0 1424 1455 1511 0.404 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"383" 0 0 0 0 1424 1455 1511 0.543 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"384" 0 0 1 0 1424 1455 1511 0.404 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"385" 0 0 1 0 1424 1455 1511 0.602 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"386" 0 0 0 1 1424 1455 1511 0.687 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"387" 0 0 1 2 1424 1455 1511 0.625 "> 20 and < 24" "Low" "<= 3" "> 10" "None" "None" 0
"388" 0 0 0 0 1424 1455 1511 0.656 "> 20 and < 24" "Low" "<= 3" "> 10" "None" "None" 0
"389" 0 0 1 0 1424 1455 1511 0.426 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"390" 0 0 0 0 1380 1321 1320.33333333333 0.286 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 4.37815
"391" 0 0 0 1 1380 1321 1320 0.469 "> 20 and < 24" "High" "<= 3" "> 10" "None" ">= 1" 1.75582
"392" 0 0 1 0 1380 1321 1320 0.578 "> 20 and < 24" "High" "<= 3" "> 10" "None" ">= 1" 3.32167
"393" 0 1 0 0 1380 1321 1320 0.474 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 1.16548
"394" 0 1 0 0 1380 1321 1320 0.642 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 2.65629
